date,return_m,asset_id
2000-09-30,-0.0168881850363195,GOLD
2000-10-31,-0.0317982895210157,GOLD
2000-11-30,0.0196300956090744,GOLD
2000-12-31,0.0070344089357636,GOLD
2001-01-31,-0.0235293893253102,GOLD
2001-02-28,0.0045180032450204,GOLD
2001-03-31,-0.0333582994890936,GOLD
2001-04-30,0.0236526027447834,GOLD
2001-05-31,0.0049241961854877,GOLD
2001-06-30,0.0199774540309547,GOLD
2001-07-31,-0.0162601396793804,GOLD
2001-08-31,0.0308038366394804,GOLD
2001-09-30,0.0655976690975816,GOLD
2001-10-31,-0.044117627105872,GOLD
2001-11-30,-0.0200358000125783,GOLD
2001-12-31,0.0175247112723957,GOLD
2002-01-31,0.0121994752334588,GOLD
2002-02-28,0.0517547174322221,GOLD
2002-03-31,0.0198853847446676,GOLD
2002-04-30,0.0208195230201468,GOLD
2002-05-31,0.0569763886412169,GOLD
2002-06-30,-0.0398162327718223,GOLD
2002-07-31,-0.0328548254959131,GOLD
2002-08-31,0.0303429463029545,GOLD
2002-09-30,0.0368117804887364,GOLD
2002-10-31,-0.0182154801101044,GOLD
2002-11-30,-0.0037736232925511,GOLD
2002-12-31,0.0972222837668634,GOLD
2003-01-31,0.0595511545626632,GOLD
2003-02-28,-0.0491446543194348,GOLD
2003-03-31,-0.0408338601144678,GOLD
2003-04-30,0.0095266813491441,GOLD
2003-05-31,0.0749041387180944,GOLD
2003-06-30,-0.0507544581618655,GOLD
2003-07-31,0.0231213872832369,GOLD
2003-08-31,0.0612994695113877,GOLD
2003-09-30,0.0258184226092277,GOLD
2003-10-31,-0.0023352203184676,GOLD
2003-11-30,0.031989565131258,GOLD
2003-12-31,0.0476311113797807,GOLD
2004-01-31,-0.0324753418416465,GOLD
2004-02-29,-0.014420731314054,GOLD
2004-03-31,0.0779515498795733,GOLD
2004-04-30,-0.094313103075712,GOLD
2004-05-31,0.0180878552971577,GOLD
2004-06-30,-0.0035532840012293,GOLD
2004-07-31,-0.004075410286911,GOLD
2004-08-31,0.0496163526764306,GOLD
2004-09-30,0.02022421645708,GOLD
2004-10-31,0.0234057499576165,GOLD
2004-11-30,0.0532088396568699,GOLD
2004-12-31,-0.029255313077842793,GOLD
2005-01-31,-0.03607301470043256,GOLD
2005-02-28,0.03102789011648288,GOLD
2005-03-31,-0.01631056982272039,GOLD
2005-04-30,0.01237736532167566,GOLD
2005-05-31,-0.03921561725675826,GOLD
2005-06-30,0.042977119693930366,GOLD
2005-07-31,-0.014272535715587287,GOLD
2005-08-31,0.01354511525428137,GOLD
2005-09-30,0.07603684610685546,GOLD
2005-10-31,-0.006423966427397176,GOLD
2005-11-30,0.05818958748818792,GOLD
2005-12-31,0.05050923490844328,GOLD
2006-01-31,0.09926325610950593,GOLD
2006-02-28,-0.011111129799614039,GOLD
2006-03-31,0.03620472249591011,GOLD
2006-04-30,0.12030977706278279,GOLD
2006-05-31,-0.013212367941959902,GOLD
2006-06-30,-0.046707203143457665,GOLD
2006-07-31,0.031520501708389936,GOLD
2006-08-31,-0.013774523970655372,GOLD
2006-09-30,-0.04527210873938614,GOLD
2006-10-31,0.012947712156690105,GOLD
2006-11-30,0.06889106234313203,GOLD
2006-12-31,-0.018325831904969392,GOLD
2007-01-31,0.02562890001654794,GOLD
2007-02-28,0.025451202827030173,GOLD
2007-03-31,-0.011131249335096238,GOLD
2007-04-30,0.02053542010936238,GOLD
2007-05-31,-0.023103227112383773,GOLD
2007-06-30,-0.01937754431980876,GOLD
